d1	d2	d3
-2.7628809000343098	-3.620068259189658	0.610298242576329
-0.5090742571119553	-2.3318188435635543	1.2677172010645823
-7.230253493841351	-4.423436326735177	-1.1754789699188162
-5.725846516694969	2.0296474617862845	0.8148556136729305
11.018086694673752	-1.5014290325494821	0.4466774541120879
-0.6931936140046145	-2.816967375997455	-0.45654438306383077
5.437010145516129	0.18544164634406443	0.2519584317995571
-3.7427371092521566	2.8348118510670286	-0.8559269044957464
-11.931946628257746	1.1432298792268436	-1.635153438497961
-3.408988089157625	-7.555762149321987	-0.38558693989689835
2.285138756307044	-0.37587523021164726	-0.1965791815238696
-3.519612583595694	-3.586131944581494	-1.2146049649538568
1.8017995338561739	0.9388945841338873	-1.3922370722453454
-1.3278310824971327	2.6797061109602285	-0.8180332712870425
-3.941246828864343	-5.976499927735775	0.002416343219051542
0.9450674504961756	0.45760158276620266	0.7938100944273733
-5.014155225249498	1.1987129350052772	-0.24245432510000633
0.7060797755389758	4.4604675236911655	0.5393561827344512
-1.906634178916108	4.591926025207888	0.31562378262441343
-2.199154447792879	1.7856602198587073	1.2158561142943858
1.7299065359805073	-4.629822928023944	0.4181174082912873
0.6668706776657579	2.3260328264470003	-1.0404202019463358
-0.018025001603025434	-3.465645099107788	1.6215513804497026
2.312227953177043	4.048287485328051	-1.3889098533871425
-9.051219233445234	2.458627297094888	0.9307940684322156
4.801163552832727	0.26186089817152325	-0.251031737763355
-7.427157769312424	-7.158003936519403	-0.12720174583594657
-2.1586876427539874	-6.940085396227173	-2.107806396383299
4.089589070907716	-2.0973055677384234	-0.9500158828626868
-0.06686498511164564	-6.148313277782558	-0.1359234355702886
-3.4368012902831064	-5.422190306125155	1.8667325239168697
6.019488062580774	-1.5116744904757176	-2.2440406275120766
-11.664384168125368	-2.688164867727642	0.21314962731926948
9.58384439777873	-0.2881641356577952	0.33352983767626065
3.1328491294347813	-3.3779777708491405	0.4594963978719319
-2.1823185671263476	-2.2246017216124767	0.07053042254111191
-1.5474385628895488	-1.1475845086653114	0.2633407525999909
-9.062095029682823	-1.5539964962797161	0.3009860744845518
-11.894872468033874	1.901117624792809	-0.592219579754398
3.0278245182512937	-2.2486337773939824	-1.1716986233322046
-3.319836104333496	0.6220908198943499	-0.5664384305875644
4.00505841575243	0.6716851531947045	-0.18276863130821522
-2.480562897567524	-2.0304466276653246	-1.0123758009833852
-1.355103646289514	1.9728528175545226	-0.395174839952029
-8.59938640806688	0.850324154422153	-1.3067056418819767
-5.8524865474810746	1.7413889690366187	0.7183981358155604
-3.4599084967481444	-3.331658609978763	0.6474744576719721
3.91515561054729	-0.760597987243022	-0.025812376848055128
-0.4001816963213526	4.375824385414679	2.205518484435625
2.6799184936934406	-1.6923928586003019	-0.39496761969484034
0.46248111622082005	-2.404571368937086	-1.0486166044842367
-7.033538924315394	-7.582277574620336	1.3045577365104986
1.22448563289807	-1.085609518860986	-0.19576547588874454
5.620841270590428	-0.6808603606913111	0.4021625909585222
5.344134152767468	-0.9536484741514181	0.16332348314120507
-1.2655599787506526	-0.25186579621694183	0.399958136820027
7.898474561845718	-0.9114647471693532	1.745528864966192
6.135829120354616	0.5726876299776035	-0.050439282738304864
1.2241908837199902	0.06452559028384701	-0.19468854674651156
1.733187031316761	-3.3118830976624505	-0.8197179251616964
-4.647398327641509	-2.6170623153869057	-1.212986027158324
-0.783581348072745	4.02746600864986	0.19075314366310647
6.060632114490093	2.627754795806621	0.9047224252390487
-9.154941330257127	-1.3774533134201272	0.04462694348266019
4.764704704241564	0.8602812155642561	-0.6319008932621646
-6.27430817205076	1.737890486453446	-0.0584349387210237
3.5125994651676096	-1.2387438083618627	1.2421053525957635
-5.201723130219417	-0.10838448800451947	0.045888691848053866
3.852716902809248	2.3859196172355093	0.3637744919177805
-1.5828683968868316	0.9922551956142381	-1.4295080659125057
-2.0123064347886075	-5.954275355919058	-0.15122986253503964
-4.102115606462779	0.5653041031091117	-0.3311103202942517
-3.38713493644984	5.774570707725849	-0.9659461093451417
0.20182861746907305	2.75494534705049	-0.28381019190661255
-1.9912529888257073	1.1589546649304154	-0.13235576963210588
8.110001444375882	0.740816094378095	-0.49524646324547655
-7.2109115064657825	1.6204401645557867	0.8101662922680183
-2.428313657543733	0.5988751260430136	-0.04787360162832863
-3.380233422705405	-1.2627498253907425	-0.5727684091762317
1.0221265497174574	2.2909563800242605	-0.270570743305912
4.162358786102983	-0.6884385432636042	0.5047116359524875
-8.303085326837058	1.322137501754422	0.3568530747779455
-3.656687766028731	-0.6638959021076052	-0.254887913023897
-3.447327392190469	0.8123211232236137	1.1516437327022035
-12.211834801106288	-1.4432033490923004	-0.4571197039517595
3.680861320093838	4.092342068538136	1.4544358832812305
10.025623756544347	3.720998475751113	-1.1746915384288656
-1.6646893503511293	-1.2576892558114925	-1.268834760081663
-1.7173173403208382	-0.4624748496467066	-0.7960721794299785
-4.545379981900281	1.8094104622414582	-0.6411673540432419
-7.6777813124642655	-4.320347989908147	0.22785631627217737
7.3441042026564745	5.329468005993878	-1.0110060591986907
-6.385600032520705	0.13409053928830986	1.2638326824661013
1.7319332432812264	-4.4848012103123445	-0.7733884426642043
0.17465473717217242	1.2154150672343003	-0.11181225093155932
-3.2334465097799763	0.6630932734716486	-0.5829517557397131
2.5798370843024774	2.3025509848612487	0.16372787223235116
-7.699961219374277	-1.63035249270298	-1.7060815287596287
4.090980439849369	-0.918733778988215	0.5073982473794821
-8.148989732028541	0.4093780634422388	-0.9028493307174013
4.98518336067812	1.6306862992335989	0.3461644857456453
1.5449089163131389	-0.7141082403907661	-0.35222588399434446
0.9695887388233895	4.666125321675329	-0.3879389611067093
-2.6227164559650813	-0.7799579369031734	-0.7682528324864759
-3.020720077137906	3.8346422548929886	0.7888957142943324
5.62151465196145	-3.816225153690315	1.8266021204650837
0.34051492857989096	4.113685148349883	-0.34729730855838803
-1.8067068567008233	1.3405245566012565	0.5622692864711446
2.211609682454455	-2.043982831523594	1.860934870766716
-1.8448131821375455	2.204266601806004	0.861373355914362
-2.047234563744204	-0.5680521665064677	0.719675379203272
-2.760823686783303	4.4183434093877505	-1.9455581583823391
-4.874163797900906	-3.4545747385382377	-0.11644126794560573
9.423108304120774	4.795633421087444	1.2168425523039417
5.7912168400093655	1.6153986242992393	-0.06441404545617678
2.883613436560139	-1.8760145545669817	0.8952017320003309
0.5784257095819724	-3.6537293744908776	-2.5557686720651485
-8.48934546982686	6.111004164219029	-1.1444772244371515
1.5949405667934111	0.21192652063767053	1.99235403394749
1.3324468698590515	-1.619235910748134	-0.4125362491529796
-0.3864869211457326	3.43490167707823	-2.597772505377416
-7.309497605466845	-1.9341918078141505	-0.17112499160999717
-0.8256004420096537	0.2832320498091831	-0.7376007790213133
4.431748214791692	-0.3501748454220157	0.3183654029599319
1.1366661160559264	-0.9604270307942144	-1.0563620528032924
-4.6192965350812205	1.446209363594967	0.553902360946398
-0.0017499193122344965	-1.5183022829803012	-0.022016745343279766
-9.697524428857028	-0.8790430212733304	1.7328801169984667
-14.540196219320435	1.5360576213738457	0.621725901561865
2.89420973498963	-0.11293924475709496	1.9149678876759328
3.891812261405285	7.203796200913038	0.6849420685203959
2.00165535341914	3.092586031360508	-0.157103862434201
-2.1323760943301835	-5.170473790607117	-0.28944162341980867
-4.539137761557698	1.6858130652952337	-1.2459408820864568
-10.525946848470742	0.004064163851797236	-0.7849784864405617
4.717937343681059	4.433922422747053	1.5167479423660306
0.9389336150832193	3.554577252425584	-2.2193163114820256
0.030234440812481757	-0.5168464367057921	1.0043310108745647
-7.818075564302736	1.8767874139420022	0.3265538997304841
-5.358431100277098	1.3088308919938274	-0.6781277177621136
1.8180746804576453	3.866360847366238	-0.748177859626219
-0.7165558439629444	-2.164138415350466	-1.0588311856153818
0.8944263131370913	-4.576438142039112	2.0012986642033535
-2.7000125897631406	0.07124207507385835	0.8079378625177073
2.518877389676068	1.061527578761707	1.3506048093822989
2.21357702201254	3.7258777362572792	-0.08648523832264114
7.41032835722385	0.565284821554607	0.8557061682432487
6.907408328052462	-1.7715406953753114	0.2013385481453876
-1.132554805146499	-2.111623286861819	0.5951412918712639
0.7399401057397856	2.8995603690309673	-0.0778175078945522
0.6586550123735146	-3.5642639491042916	-0.287588520767571
-3.1806004510585737	-0.6085718584926545	-0.5687178571053917
-0.6044609569481978	-1.9127236849739	2.4208458514357822
-0.5285400322707083	3.9124979648470433	-1.3608506070344404
-2.1105837328618975	-0.47571834809851676	0.7767158836384211
-0.9571691951275796	2.8010575897424017	-0.34570379530565903
-3.3919701702735763	-1.8843635146984583	-0.9908853635956073
13.392635848953924	3.227068865742166	0.7203590727749277
-2.2485920981165215	-3.7945918132362455	-0.9865984743065275
-1.6740104204601698	2.0845848158322395	0.9050980676037973
-2.0349311974704687	-1.5508170347379275	0.5685769669439558
8.521669510399914	2.455899815403808	1.868328290575375
-0.32605774472236976	8.548857326048463	0.37264116453875534
-4.963765835531996	5.7895422572705195	-1.3180996498581166
5.304017532546263	-4.808756691261085	0.4600858937991293
8.524600565811904	2.71718540166295	-2.1279002564435916
-2.6909529413268074	1.93357172912784	1.9230055167648779
2.7522505066032728	1.144563156659168	0.822565533187045
-5.495461590303091	-1.0732950685753941	0.5271571015944959
-2.661527825913384	-5.538602289154339	-0.1100656568010851
4.366141743256701	0.9440660129656551	1.9969997296569642
1.5950370261159708	-1.7390812844869648	-0.16571847349441865
1.129517617445425	-0.9687489504528907	-0.9620931466650521
-12.140780097814849	-5.842023716055416	0.6203785801069369
4.937861632664028	-2.7760670055299963	0.07189682798391485
-5.127554738148612	1.7665742840454335	0.9810235923754866
-1.2264706138664048	3.0407255692714044	-0.7373437508100689
8.284812889076228	-0.09097363663028786	0.733486949663923
-4.640191312403175	-5.690228209142952	-1.516729390929526
-4.783470031737479	0.9498629195300144	-0.4478056305295366
3.2372917618288053	2.753001772549553	-0.9820826238952048
-6.288939986691191	-1.1025183195352342	1.5641143374174948
2.4631796534564554	-2.6146509635688613	0.9388846471258377
3.1647171895716033	5.238907372643627	-1.307737946211047
0.4760229053059828	-0.8679978209233542	-0.01600729198041858
1.3777816044927962	2.5444917945074557	0.23540633383824877
5.587942680746753	1.1465394785805558	-0.9752047149146997
11.609656302877571	1.093255707935024	0.7270896058576269
-1.3340272962047528	-0.3446033541671048	-1.5278585443185748
3.049051668924991	-0.39400281453287084	1.1483446846582948
1.743105692380569	0.8554432237074232	-0.7771533049706577
1.4337978268072304	2.1762259243686093	0.3220931431007247
-3.474345263482867	-6.772738069315246	-0.4227057452100024
6.039623489905061	1.7761828274365867	-0.6110636496715678
4.509543871431926	-5.336475710861892	0.013174329632807073
0.7160041537563819	-3.213102969620616	1.0624078814313762
-9.213808457249709	1.3372417842625857	1.7033511258572174
-3.9354540160447513	-2.623046186126945	1.4509057592541275
-8.863916234409835	1.4595054389120599	2.3507858556838768
-4.5254991356110015	0.6753599500689701	-1.6988178522529065
-4.377700756249723	0.34883828461426036	2.263312930282885
1.2790520674967631	-4.092844818824774	-0.5980981830678691
-4.006573692444494	1.5851984807058708	0.5680235642895298
3.021918495007479	1.5634872474904995	1.0886826401471732
9.740959823255539	-2.0951565079626864	0.8497178064926858
4.671404731702752	-7.256790616554726	-1.8459430984821068
2.720931939434514	-0.6878287637211218	-0.42829163878946025
9.586532134397284	2.2753063743393183	-0.1742095669539704
5.239559196921989	3.9961175869481496	-1.0478523579733758
-6.653163431528959	5.33539019722024	-0.24984442179577432
7.087845999549619	3.0928267798907507	0.3161305457888093
-7.065516410026777	0.40258090790906287	0.8258972314829933
-7.662860708663951	-1.4401162675373063	-1.4662133064239595
7.032586721336168	-0.07517274492330979	-0.817878371422696
1.6769685185359617	-3.9275056069170264	1.1418501331079571
-4.977553929705302	0.8012393699748179	-1.2270052511942033
0.7730970069984365	2.585387537314971	1.0198476647235437
-2.764261306221484	1.035777137454338	0.1567685458382312
2.4809113548859028	-0.1837983230182103	0.7303548141931585
-3.529940107170673	-7.038312577587	0.013162640939567807
4.338549909907113	4.934384339277004	0.5393648762712285
-0.33953636171885077	-1.0372272293982863	0.805047081223369
-1.2462275998564503	1.5782299212273425	-1.6500322991894616
-7.27579353959989	2.2718389942958557	0.5541762684263255
-7.093454211505411	1.7261645785110642	0.7631608918716473
-6.069625533500551	-5.363726497217197	-0.316143746219749
-1.9024175092678783	3.8121966455813725	-2.099170017954543
9.108942091940573	0.894457921840337	0.41643497694070725
0.22608444393484664	0.9620913832189719	-0.4069900484086117
0.9142012985632806	2.7785986154298064	1.919400507031408
3.828414006945366	3.418989115235319	0.3424962376000153
11.689133872721127	-1.6072889766044152	-0.6205371322908277
5.288764467095358	-1.3738270992602144	-0.13045432114312205
-6.073062919462512	0.7664979365298206	0.1910102154089461
-1.4765666324979576	-3.2837162723733795	-0.48382470318777204
4.772785611242044	2.6292265145493157	0.8473126266745451
-4.151398927406483	2.366251694413982	0.972568430122458
1.3658827020077202	-2.271764956153791	0.16344126869056497
1.7647679338032976	-0.1109479688894267	-0.001612206196831923
2.471225439698244	1.1109867493815886	-0.1082631465574895
4.533083661843722	-2.641924764274953	-0.08710563163808718
8.394258830368933	0.32372201263221945	-0.5141735153616248
-6.38734000961993	4.87610468062748	-1.1103831469199248
7.527175583577803	-1.8333023836875824	-0.4316611650068251
1.43909655398001	-1.6414419438805232	0.9490016227340567
-0.023390135327157318	-1.994262680873478	-0.4859022604467765
-4.993067886704255	6.887784127972106	0.4613260310941625
-0.2289199738865364	0.7771993701827344	0.08569131710204678
2.6656426076696196	2.7507534074052318	-1.5299713794103453
-2.427485705007034	2.2474173642895794	0.33160751273821215
1.6803722157470928	5.712488435654293	0.28275228173048816
1.097777744718683	0.45672721431949725	2.275114079937892
5.766731860636475	-1.0201467559862696	-0.053212167271281904
4.3956148084659805	-3.0728312850774397	0.44531234961434524
8.474257136049504	-4.940071296192201	-0.4784495578344158
-4.521198282697469	2.940737885566461	-0.9535965761432194
-3.8495772532733197	-5.748044519314727	0.5586814293116665
-0.2426006783334539	2.023076570434353	-0.7869743994897063
-3.535968969384433	-0.15286986680311648	0.1178852405087003
1.6743825151231506	-4.424911586659257	1.094024463165724
0.24969408975785784	3.563043294294718	1.783338187137444
-6.524301003603422	-5.828247019378063	-0.8327268344865946
2.9277939535341844	-1.0176196396571462	2.007050213527947
-2.306015442880029	7.743666413553259	-2.0117341505026975
2.1890096323157775	0.06853936683701413	0.3271602973071954
-5.499287524050213	2.922980261453506	0.4680165846939554
5.521605826513349	2.41835286240043	-1.2995566139679826
2.6163307251035155	0.36823255684023465	0.435178164488564
4.490704627953836	3.06016740427836	0.047475024910587034
2.0147165221645773	-2.930709040058078	1.1338201136449915
-2.378212393640852	0.532301293650463	0.2508339063690675
5.824764255494226	0.7010896813103771	0.03531614693763232
-6.49844535434799	1.6047710262841313	-1.9207964732005376
5.55332981872216	0.4399594058016868	-0.21259167471954357
3.1247394629541554	-3.2498652856863175	-0.5238908831863303
-0.28400301936075834	-0.45522079918432923	0.4176676862138347
-7.394083612356205	0.21288070181535046	0.8403420983700296
3.8279262890418995	-2.9949474236851032	-0.1776557779333774
-2.730105463956532	4.419238347287164	1.0088718132435786
0.7948246020521508	3.1761575086264013	-1.9387731005760769
-0.640343555968617	-0.490538571451025	-0.6671781789732745
-11.523375628242807	-2.989927335037884	0.17381877206824198
-3.5751747142519665	-2.8861030254030577	-0.9559423872388627
2.134425484098958	-3.275443542120828	2.0040831298781545
-7.011972275147245	-1.891412620665818	0.5774261034347616
4.3832278719091535	-1.2638059795514307	0.31772128532301097
1.9846777005047782	0.9104211188481242	0.014895350143543444
4.608180826321313	-0.07149071276476553	0.6824336101832462
8.19442790862395	-0.2197519816968823	0.5156909988860053
-4.378927469236564	-7.813622742116923	-0.41339432907943013
2.5393739279173633	2.33020224852459	0.06849933580332805
11.502111277519202	6.730989914689843	-0.19121411687601494
2.927648457911231	-8.997113798328463	0.35419968623365605
0.2658267474958706	-3.0757680411035158	-0.9340723152990795
-6.605442064163284	3.532559570894895	-1.0929407679393988
0.8705163319306908	2.368173721548922	0.6360487914407565
0.9230309162239053	0.4895327963963141	0.9471352735591178
-3.179021527355263	-0.10979216632831873	-1.3909195530954526
-2.1465911855270368	1.7650947808900255	0.5992251114808503
3.3993348955769864	2.238989356678294	1.0597195645861424
7.267306205315026	-2.474328350234084	-1.665304721921744
-1.1025067861160311	4.058371977260867	1.7143691805170898
-5.286716462125912	-0.8181563192759197	-2.4848410209312513
0.494193795098572	-4.57191512145931	-1.3121837029448102
1.9044174228827102	4.555768865712148	1.0614421253356416
-13.37001476448912	-5.608709919474641	-0.22244618968173405
2.5132578724794774	4.055355825861195	-1.3304979666879908
0.16504515264254863	-3.5594993220772846	-0.7338957134675648
5.412962555325222	-2.1207128982499572	0.9784059801444256
-2.2954286160431554	0.44015138113466495	1.754539174804594
-4.195597835288478	-3.724243998725494	0.5885913848731692
-3.9564139969575334	-0.2473847665651776	0.5014294165960986
5.444486696503409	3.896053534924099	0.5466813144357888
-4.764923314547948	4.817220754932245	0.11505907626062124
3.682999412613948	-3.94746640677093	0.41749660601117494
3.6488259151079525	0.8088537261850168	0.9843448805387804
-1.1109947060165397	-2.251837455223139	0.9754313013567789
-4.880193431299517	6.33932175288604	0.2986121948971666
-3.040814846070611	-3.6359555551947937	0.7603573259899462
1.7104306450011286	-1.2854153513331208	1.5017989743996591
-0.4705906227545854	4.979710084685203	0.6468651504495874
-1.1389347080266745	-5.5477025916747795	-1.4380633919109926
-12.57592515392436	-6.4978824399436785	0.3000250810767044
3.8845767340296917	-1.517589218315295	0.6430960400830362
1.3451015464015714	-4.709978349038208	0.3629299886550058
1.438205577804558	-3.0306771037329128	1.5598831569204898
12.313802683937585	2.76964547391117	-0.2841615952294477
-3.9817745498179544	2.152101724887091	0.6826752225907432
-2.1051993467500636	-2.5663216833492175	1.0130605914838902
-0.12593626977872702	-0.5785233787258682	-0.5988020405462473
15.241890598176193	0.5477702921038919	-0.774333328580627
7.3958646775752745	0.8366765217849534	-1.1764611648418175
1.9721484464504322	-1.3295291444076756	0.3711131101252698
2.5053179728649457	-2.997305354236098	-0.20232119696977557
2.276957363822351	7.7702707182078115	0.6850633779190494
3.749462934084416	5.540629548072526	0.4829572815520606
-2.4244169804226408	5.397106292878439	0.6394856575610237
-2.7826981516597202	0.37796396970654855	-2.278313535856328
4.337582780645921	0.5724450259850727	1.634561968971088
2.6140902799786794	2.196043438186662	1.2411523218719436
0.0734269530776072	3.653924040021251	0.10021093422153463
3.5578748255650643	-0.5213179433671056	0.8690844639207762
4.848966402596896	-0.007651863689527843	0.27898659080202226
-3.078075448477271	0.6590487824592933	-1.2713466045497683
2.7602264511804675	3.867010489931143	-0.22191743733709382
-0.6750833162230763	-1.9654951081501397	1.534738030774927
6.792004703564796	-0.9689751871522604	0.27897546652896626
8.322692636540488	1.2330919749374838	0.38907634723107987
-3.53131624381326	-0.12902311670630212	-0.8328225237146748
0.5705211217919877	2.841185318768356	-0.8895318253374019
-5.344282370656951	-3.4570794836762357	-1.7401582254224621
-1.8021000069940805	-1.0070931657736142	-1.483452017687689
5.505193420505963	-2.126785865839328	1.1227454063708926
-7.64391455143134	1.6720027406679692	-0.4147958528935363
3.0565383821413254	2.7370485905908355	-1.3718128136079177
-3.176881030474105	-3.0168024932960704	0.4272787968628037
-1.8506862095235141	0.906878859649686	0.8360747540227969
-4.19242498978908	10.145089289749903	-0.6038233222604001
-0.8969254288745918	-1.993618295595301	0.46623876658926866
-2.9243663601274346	1.2358811426360112	0.09465584540935114
3.2406171550382594	-2.2329512026623513	-0.4630806456294117
3.0584045858811737	0.38635926832496603	0.8062062283772878
2.6033237483317047	1.8129151085878297	0.815425693547306
5.90666354563383	-5.703959826784768	1.0219107608940485
3.455357468550897	0.5534631496822618	-0.5924464619138836
-0.08388732858675324	1.8887413455724094	-0.11003598640266435
-1.955931594749218	0.06196336688097273	-0.7991704138994826
1.825694105264022	1.4495844181757847	0.14106288716469578
7.577014632416212	0.07763253961862418	1.3621304636887819
-4.898980523574414	-1.8492562955461405	-0.5596924976681383
7.752098860134188	4.89518324975756	-2.4582240212737365
-0.7341494421547666	-4.034963586218296	-1.0318401119567526
-2.2673082003436735	-0.3415068290228568	0.585044728337429
3.165216060829436	-0.4368253807022795	0.5122493339441084
-5.380459350388401	-2.7228502298266766	-0.028369662637873997
-2.2377055829732093	-1.2515165906485184	-0.2837275696672084
5.553100862274183	1.6967614077256454	-1.0039452497363448
-4.326284545283464	1.9875458320477262	0.8341622517812223
-4.1464577419981845	1.5751109735206477	-0.7339505675673662
-2.386232529390741	0.5490046239589439	0.6007502105727746
6.676175007441847	-2.1645195748052113	0.9745604739797661
6.799174332174761	-0.3036529526389248	-0.8201120478785986
-2.6411527420473395	0.4899581091254473	1.2619266374692903
-4.68914043936339	0.2309579291632382	-0.7263740048743768
0.15046614512963252	3.7451638350451626	-0.05605216969632133
-9.767647005933338	-2.9519827103943195	1.135747788537215
2.9440782585428176	-3.4326655775319876	1.4750417069757278
-2.594847576527291	-1.8388072742479205	-1.2269969059219288
6.270437993578433	0.5277674097246612	0.5547127576441274
-1.4963451038188855	1.1053844799046724	-0.8648142293398321
-0.7020674166442763	6.881988005119917	-0.1505660702994966
-3.3490211886446204	-3.880157954580313	-1.3101247984770177
-6.911654620034499	3.168938496601141	-0.20737295322540533
-1.8223269696599718	-0.3390506266168696	0.5653849938092343
5.69519706040974	2.4509760409906107	-0.7928632008629181
4.517869536893747	-1.7076018980066157	0.2912423613977738
0.8524181523383187	-3.703600226515357	-0.1863424839499299
-0.7616638664636726	-2.5187728837478707	1.3154488151473895
-2.9228470915850595	5.041434853828995	0.10901876445503127
4.0480516723322255	3.208910690636836	1.04468950453773
6.730205157940839	4.752971221134711	0.9552013835407189
1.492329491804743	0.5347062724628947	-0.09801055246226774
6.956473083833565	4.0871778202937294	0.0768053802466927
4.19790516230398	0.4543442388655168	-0.3837630692748868
-1.7731844497957627	-0.07886254145917139	0.8070170275669194
3.8508903222358084	0.3691682327348019	2.056069663258869
1.593031149116215	-0.030770584631181427	1.2488481900121073
2.591352910042968	-3.338001634914126	0.11102150915359359
2.3277298292490047	-2.3955471712254632	3.075110496806849
-8.42614441014491	-1.148891464742778	-0.12441636815684372
0.4626117198047642	0.4599063649709969	0.03609947558037541
-5.562553863218738	-3.6960495989541777	0.06756068120049498
0.8789306632786305	0.09224857577540019	0.8616490653630913
-5.789989409216365	-4.563162631242106	1.0143539779377224
-9.826419928989091	4.0298492439165	1.3602811394194545
2.357720740506916	-3.99693443534474	1.3117241663775063
-5.319119523804423	-1.5489044654371562	0.9558114214916822
0.4605754052766049	2.9865014310294926	-0.6387930147770415
-1.8686031377394583	-3.720741389893175	0.08365666665634362
-8.859455279104086	3.5945363029333532	-0.33891579234007535
2.115494816474874	3.0313562190714354	1.211285831132655
-1.9972927572737433	-0.6561507599518686	-0.6401555257392976
-8.37570857630729	0.21409901568198442	-0.04931821774356107
-4.890332097468111	-0.6624029925800757	-0.7410644891639253
-3.1715438216100447	-0.6415952576945165	-0.5812092121407078
-0.41413574114698765	0.4042338295092147	-0.4476419291659727
-5.878626623911364	0.8752134030465266	1.6419762700590677
0.1249739761240748	-2.409515308210314	0.22878613198109582
-5.7227403529539895	6.0751633713618975	0.7281117794996476
3.570678259215252	3.8994917874105504	0.9566135693675824
2.813655261086882	0.4673452981386287	-1.3280459273364122
-5.742713837661299	2.244087748913884	-2.2148532657812035
-1.3065636402818257	-2.556348902496115	-0.5510715335901881
1.826677849691731	2.2668529076975874	1.2416894054911134
1.4667185343344082	0.09527284639295411	0.24170400910631268
6.889832689976546	-1.7308169439665586	0.02973409904301786
-1.2415962705241341	5.328195286122009	-1.8419949915351344
-0.11857785727638168	3.084349022617552	0.6907418085506952
-1.30841936334416	3.3174744387858923	-1.2964793723969277
8.582063581977167	1.6101000260464509	-0.2614835424968335
-4.931636604069113	2.6442860737870664	-0.6969244432138918
-0.1444570676334721	-0.7651484104252764	0.45168559735937885
0.5764064152173085	3.262420428703387	-1.6534128723649013
1.10196351614673	-0.6551026506097359	0.5327666107824839
-5.109502396497733	3.7017825070704977	-1.1882913396454269
-0.47397341996554665	-2.943462645305016	-0.4187597349863075
6.528124042017617	-5.670959308169364	-0.3274648903090939
10.39640460403586	1.6531089492996283	1.619821714697792
0.5507186219297733	-2.7450832150039717	0.5229665791320516
-1.1608101698485669	-4.519886939988588	1.2156540016406194
-1.1844835586704887	5.058857296359921	-0.3258532276097323
-1.6813929363517204	4.907287996230744	0.769584119165893
5.706235676677055	5.868494210790761	0.13796953287563615
-3.0434706418903628	-1.2244133306695635	-0.7884064322229566
-3.0043630728670596	-0.10441408085116838	1.3501724345402857
-8.658181416656031	0.11086304452046587	1.1871607009474192
-5.082363725462356	1.8634514724622404	-1.0524121073307655
8.190626602527601	2.8748194257484228	0.6577162750400943
-7.1105863685020365	2.990471168917437	-0.350007690524026
-9.216857925436843	1.8958126602717047	0.7201916465591363
4.444490483123715	0.1718112964363517	0.08324409838588791
2.5653979289398237	-1.0050803936764758	0.24729649753957916
4.695848269832615	0.34744291738609534	-0.43563567217559246
0.747789990744661	4.572479012617679	-0.17023042780194314
